REF_AREA,Geographic area,Regional group,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Country notes,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Age Group of Women,Time Since First Birth,Definition,Interval
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,Demographic and Health Survey 2006 (Direct),2006,2003.5,149.066286,NA,NA,10.317337,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1990.5,203.5830936,181.5332392,227.5284792,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1991.5,199.149438,178.5654076,221.3935013,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1992.5,194.7404775,175.5729177,215.2708882,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1993.5,189.8987182,171.3007281,209.9402813,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1994.5,185.9457648,167.4934713,205.4070401,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1995.5,182.8575246,165.0175491,201.8267513,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1996.5,179.9700256,162.5649764,198.6810082,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1997.5,176.8127333,159.8077151,194.5780043,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1998.5,173.3849237,156.6401802,191.1992542,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,1999.5,168.583015,152.3943335,185.839909,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2000.5,162.9665611,147.3919114,179.770089,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2001.5,156.3460869,141.324828,172.4379935,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2002.5,149.1177029,134.6837342,164.1073962,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2003.5,141.2336434,128.2460243,155.1516735,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2004.5,133.1496922,120.4574795,146.8236288,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2005.5,125.1476847,112.9371767,137.9425338,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2006.5,117.3790977,105.6716857,129.7801691,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2007.5,110.0740254,98.84877012,122.0058473,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2008.5,103.0486613,92.61266254,114.3576334,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2009.5,96.88803251,86.76004099,107.7552236,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2010.5,90.76110671,80.93955409,101.5281301,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2011.5,85.0859753,75.37720847,95.76250957,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2012.5,80.24558853,70.53112371,90.76369338,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2013.5,75.67815714,66.0574984,86.40058034,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2014.5,72.02833845,61.99484846,83.45769012,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2015.5,68.42348282,57.52808413,81.10853442,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2016.5,64.82074115,52.8687787,78.84130522,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2017.5,61.79550982,48.87472329,77.54895618,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2018.5,59.1452015,45.30010239,76.78024099,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2019.5,56.77917184,41.88898076,76.37588357,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2020.5,54.66816133,38.95630155,76.22320197,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2021.5,52.71857171,36.25766885,75.81621858,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2022.5,51.29548728,33.98608752,75.77971413,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023,2023.5,49.27625076,31.51312148,75.29286107,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,Demographic and Health Survey 2011 (Direct),2011,2008.5,100.614263,NA,NA,18.456776,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Second,Malaria Indicator Survey 2018-2019 (Indirect),2018-2019,2014.9,70.19574,NA,NA,13.812585,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Second,Malaria Indicator Survey 2014-2015 (Indirect),2014-2015,2010.9,98.904579,NA,NA,18.778302,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Second,Malaria Indicator Survey 2009-2010 (Direct),2009-2010,2006.5,127.542529,NA,NA,23.334919,NA,Included in IGME,"Deaths per 1,000 live births",Direct,MIS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Second,Demographic and Health Survey 1995 (Direct),1995,1992.5,151.994552,NA,NA,11.250827,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Second,Demographic and Health Survey 2016 (Direct),2016,2013.5,64.28828,NA,NA,6.712624,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Second,Demographic and Health Survey 2000-2001 (Direct),2000-2001,1997.5,136.03517,NA,NA,13.520779,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Second,Demographic and Health Survey 2006 (Direct),2006,2003.5,138.205243,NA,NA,9.697438,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1990.5,193.5264293,174.0209959,214.3421531,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1991.5,188.7352856,170.6748509,208.0488934,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1992.5,183.64356,166.6579124,201.5159602,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1993.5,178.9533174,162.2426922,196.8791158,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1994.5,175.1695604,158.6186856,192.6259149,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1995.5,172.0259292,155.9380634,189.3637458,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1996.5,169.4516513,153.6439945,186.0467125,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1997.5,166.1892215,150.6979938,182.27962110000001,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1998.5,163.2010366,147.7247942,179.1675718,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1999.5,158.9723477,143.9428467,174.6597346,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2000.5,153.4444613,139.1739366,168.8943421,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2001.5,146.9294662,133.0738199,161.3176508,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2002.5,139.4858406,126.7592241,152.8627616,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2003.5,131.4290232,119.6102277,143.8600589,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2004.5,123.3118751,111.9661294,135.5120914,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2005.5,115.3576392,104.2742728,127.2288201,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2006.5,108.0308379,97.38990969,119.3134854,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2007.5,100.7275158,90.51004777,111.8087779,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2008.5,94.16085273,84.45877335,104.522079,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2009.5,88.18856735,79.01069849,98.20778152,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2010.5,82.41379951,73.65087349,91.9901376,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2011.5,76.76964633,68.34613888,86.17664559,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2012.5,72.03872333,63.73459059,81.24642885,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2013.5,67.39662198,59.15024737,76.66644892,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2014.5,63.92390681,55.33537991,73.77618094,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2015.5,60.44702338,51.28282665,71.34660861,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2016.5,56.87194588,46.90352138,68.99394745,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2017.5,54.05009845,43.05866362,67.39241814,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2018.5,51.46127137,39.58753447,66.62531829,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2019.5,49.2317198,36.55135387,66.03643762,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2020.5,47.32319013,33.91931252,65.50976822,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2021.5,45.46799078,31.41531719,65.21820249,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2022.5,44.09587635,29.36058663,65.39820024,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2023.5,42.27705824,27.19510686,65.34360408,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 2011 (Direct),2011,2008.5,85.534373,NA,NA,9.734734,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,Malaria Indicator Survey 2018-2019 (Indirect),2018-2019,2014.9,69.859628,NA,NA,15.231434,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,Malaria Indicator Survey 2014-2015 (Indirect),2014-2015,2010.9,112.268253,NA,NA,16.351869,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,Malaria Indicator Survey 2009-2010 (Direct),2009-2010,2006.5,81.352081,NA,NA,13.830205,NA,Included in IGME,"Deaths per 1,000 live births",Direct,MIS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 1995 (Direct),1995,1992.5,147.622208,NA,NA,10.955286,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 2016 (Direct),2016,2013.5,62.130825,NA,NA,5.921683,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 2000-2001 (Direct),2000-2001,1997.5,141.659016,NA,NA,12.317772,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 2006 (Direct),2006,2003.5,114.570313,NA,NA,8.917414,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1990.5,185.5410553,170.2314958,201.4660102,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1991.5,181.2061719,166.4404308,196.6222064,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1992.5,176.6149061,162.6530841,191.4221009,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1993.5,172.4176282,158.6197551,186.772041,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1994.5,168.9452977,155.4314074,182.8960954,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1995.5,166.3860632,153.1271603,179.9177199,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1996.5,164.1049519,151.1926787,177.3212365,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1997.5,161.3660487,148.6837088,174.45332,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1998.5,157.6164915,145.3050556,170.4689918,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1999.5,152.8158799,140.9176914,165.2748372,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2000.5,146.846141,135.3768457,158.945402,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2001.5,139.841618,128.8307564,151.5042159,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2002.5,132.1123757,121.6880558,143.2198402,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2003.5,123.7931928,113.9628674,134.2922226,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2004.5,115.6196829,106.3026044,125.5561457,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2005.5,107.728778,98.86732979,116.9911515,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2006.5,100.3576792,92.131157,109.241442,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2007.5,93.50754019,85.55740242,102.1478624,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2008.5,87.35796566,79.69029365,95.48649709,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2009.5,81.77009474,74.32944068,89.6380193,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2010.5,76.35119219,69.17300866,84.06534499,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2011.5,71.10394701,64.1345167,78.7876173,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2012.5,66.61200364,59.65749338,74.34527592,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2013.5,62.23456272,55.19131385,70.12816457,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2014.5,58.8570955,51.54476031,67.13516164,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2015.5,55.50572012,47.55882627,64.8356495,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2016.5,52.04681249,43.30277437,62.56148124,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2017.5,49.396694,39.73150732,61.32047428,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2018.5,46.89861571,36.58344545,60.21529269,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2019.5,44.7753425,33.64420857,59.49073443,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2020.5,42.98691345,31.09531514,58.9394226,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2021.5,41.24728416,28.62727625,58.46359303,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2022.5,39.91808979,26.71832305,58.58722311,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2023.5,38.24478073,24.70093698,58.05490868,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 2011 (Direct),2011,2008.5,99.918471,NA,NA,15.12864,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,Malaria Indicator Survey 2018-2019 (Indirect),2018-2019,2014.9,58.891321,NA,NA,17.52915,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,Malaria Indicator Survey 2014-2015 (Indirect),2014-2015,2010.9,98.699372,NA,NA,20.360606,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
